435,'Overdue','2025-02-17','2025-04-26','Due','2024-11-18','2025-06-25','Partial',20.4,'Low Risk',1,'Resolved','Cynthia Jordan','+1-350-399-4281x314','(436)519-3564x142','2025-01-29','2025-02-27','Conditional','Pending','Implemented','Validated','Hybrid','VS514111','V6077'
436,'Up to Date','2025-02-18','2025-03-09','Expired','2025-01-14','2025-06-06','Missing',13.7,'Low Risk',3,'Resolved','Erin Potts','548-866-9206','947.380.7307','2025-02-08','2025-03-16','Fail','Pending','Planned','Failed','Manual','VS820187','V9730'
437,'Due','2024-11-24','2025-03-25','Valid','2024-12-19','2025-03-20','Complete',33.0,'Medium Risk',3,'Resolved','William Stone','+1-356-287-2888x9448','(364)203-0260x3510','2025-02-06','2025-03-17','Pass','Completed','Planned','In Process','Manual','VS253789','V4164'
438,'Up to Date','2024-12-21','2025-04-18','Valid','2025-02-07','2025-03-19','Partial',64.0,'Low Risk',5,'Pending','Andrew Mcmillan','454.550.3681x066','840-750-9263','2025-01-22','2025-02-21','Conditional','None Required','Planned','Validated','Electronic','VS385701','V4145'
439,'Due','2025-01-31','2025-03-17','Expired','2025-01-14','2025-03-24','Complete',94.8,'Low Risk',4,'Escalated','Mary Leach','001-281-245-5489x167','441.358.1357x7944','2025-01-31','2025-03-10','Conditional','None Required','Implemented','In Process','Manual','VS178885','V2231'
440,'Due','2025-01-11','2025-03-24','Expired','2024-10-27','2025-02-24','Missing',95.0,'Medium Risk',2,'Escalated','Ashley Delacruz','+1-650-252-3000x6247','001-300-579-4286x0625','2025-01-20','2025-02-23','Fail','Completed','Planned','Validated','Hybrid','VS783763','V6495'
441,'Up to Date','2024-12-26','2025-05-01','Expired','2024-10-30','2025-04-19','Partial',77.4,'Low Risk',4,'Resolved','Karen Johnson','639-746-0855','001-684-598-2878x4255','2025-02-05','2025-02-21','Conditional','Pending','Under Review','In Process','Hybrid','VS177734','V2546'
442,'Up to Date','2024-12-03','2025-05-07','Expired','2024-09-15','2025-07-05','Partial',41.9,'Medium Risk',0,'Escalated','Lee Cunningham','+1-924-689-8178x45653','948-529-0865x02931','2025-01-20','2025-03-16','Conditional','Pending','Implemented','Failed','Hybrid','VS576734','V3177'
443,'Overdue','2024-12-07','2025-05-10','Due','2025-01-04','2025-04-15','Missing',21.0,'Medium Risk',2,'Escalated','Felicia Smith','709.458.5550x6182','(589)966-2692','2025-02-05','2025-02-20','Fail','None Required','Under Review','In Process','Hybrid','VS363407','V4293'
444,'Overdue','2025-01-21','2025-02-26','Expired','2024-11-10','2025-04-11','Complete',27.8,'Low Risk',0,'Resolved','Zachary Russo','7657835649','+1-765-941-6706x00016','2025-01-28','2025-03-12','Conditional','None Required','Under Review','In Process','Electronic','VS632782','V6729'
445,'Overdue','2024-12-21','2025-03-31','Due','2024-11-08','2025-06-08','Complete',59.2,'Low Risk',4,'Escalated','Janice Davis','001-430-290-4039x6217','350.845.1757x8648','2025-01-29','2025-03-03','Pass','None Required','Under Review','Validated','Electronic','VS803883','V5511'
446,'Due','2024-12-16','2025-03-08','Due','2024-11-08','2025-06-23','Missing',73.5,'Low Risk',2,'Pending','Taylor Rodriguez','+1-948-940-4028x4176','605.432.9352x07734','2025-02-19','2025-03-06','Pass','Pending','Implemented','Failed','Hybrid','VS966668','V9563'
447,'Up to Date','2024-12-03','2025-03-02','Expired','2024-08-30','2025-04-09','Complete',23.8,'Low Risk',4,'Resolved','Maria Mccann','564.879.5455x25501','(351)984-5394x4906','2025-01-20','2025-03-21','Pass','Completed','Implemented','Failed','Hybrid','VS746267','V1883'
448,'Due','2025-01-03','2025-03-12','Valid','2024-09-28','2025-03-10','Partial',81.0,'Low Risk',0,'Resolved','Cynthia Brown','(743)967-3193x792','635.306.1532x679','2025-01-29','2025-03-05','Pass','Completed','Implemented','Validated','Electronic','VS509619','V8929'
449,'Overdue','2024-11-25','2025-05-20','Due','2024-10-06','2025-05-13','Complete',47.1,'High Risk',0,'Pending','Bethany Johns','+1-425-458-6649x8925','927-840-1696x867','2025-01-27','2025-03-04','Pass','Completed','Implemented','Validated','Hybrid','VS568074','V8670'
450,'Up to Date','2025-02-03','2025-03-27','Valid','2024-09-21','2025-07-02','Complete',4.1,'Low Risk',2,'Pending','Derrick Carney Jr.','653.569.5287x3800','(804)391-4317','2025-01-24','2025-03-14','Conditional','Pending','Under Review','Validated','Electronic','VS990225','V9046'
451,'Overdue','2025-01-17','2025-05-20','Expired','2024-09-10','2025-07-10','Partial',47.3,'Medium Risk',0,'Pending','David Stephens','001-804-261-4204x5095','492-958-6109x80240','2025-02-04','2025-03-04','Pass','Completed','Planned','Failed','Manual','VS891332','V3166'
452,'Due','2024-12-21','2025-03-11','Due','2024-11-26','2025-06-27','Complete',19.4,'Medium Risk',3,'Escalated','Lindsay James','(461)470-5846','(757)633-3104x7152','2025-01-26','2025-03-10','Fail','Pending','Under Review','Failed','Electronic','VS728822','V5277'
453,'Overdue','2024-12-07','2025-05-01','Expired','2024-12-07','2025-04-09','Complete',9.7,'Low Risk',5,'Escalated','Tamara Hughes MD','841.412.4347','581-815-1894','2025-02-19','2025-03-04','Conditional','Pending','Planned','Validated','Hybrid','VS705797','V6215'
454,'Due','2025-01-11','2025-03-22','Expired','2024-10-25','2025-07-21','Partial',66.5,'Medium Risk',2,'Pending','Jennifer Chapman','+1-379-257-8073x71291','6792874214','2025-01-27','2025-03-01','Pass','Pending','Under Review','Validated','Electronic','VS882796','V6384'
455,'Due','2024-12-12','2025-04-07','Due','2025-01-25','2025-06-13','Partial',94.0,'Low Risk',2,'Pending','Joseph Mcintosh','+1-578-748-5798','+1-744-342-2551x1172','2025-02-02','2025-03-09','Fail','Completed','Under Review','Failed','Manual','VS558749','V4374'
456,'Up to Date','2024-11-23','2025-03-02','Valid','2024-10-19','2025-04-20','Partial',27.8,'High Risk',5,'Pending','Daniel Mora','393-292-9026','(320)824-3244','2025-02-09','2025-02-24','Pass','Completed','Implemented','Validated','Manual','VS461068','V9694'
457,'Overdue','2024-12-03','2025-05-17','Valid','2025-01-25','2025-04-10','Partial',1.6,'Low Risk',1,'Escalated','Lynn Preston','927.942.1106','791-518-3211x755','2025-01-31','2025-02-20','Conditional','Pending','Implemented','In Process','Hybrid','VS607354','V5390'
458,'Up to Date','2024-11-21','2025-03-06','Expired','2024-09-01','2025-07-04','Partial',72.0,'High Risk',1,'Resolved','Johnny Gray Jr.','(790)603-6678x30780','(589)485-7886x397','2025-02-04','2025-03-11','Fail','Pending','Planned','Validated','Electronic','VS594402','V5265'
459,'Due','2025-01-28','2025-04-24','Valid','2024-10-23','2025-04-22','Partial',73.4,'Medium Risk',5,'Pending','Ana Bailey','564.407.8544x2234','4372569193','2025-01-29','2025-03-12','Conditional','None Required','Implemented','Failed','Hybrid','VS842934','V5421'
460,'Overdue','2025-02-08','2025-04-30','Valid','2025-01-04','2025-05-30','Missing',34.0,'Medium Risk',3,'Resolved','Daniel Doyle','+1-529-941-2358x1315','001-550-691-0862','2025-02-17','2025-02-25','Pass','Pending','Planned','Failed','Electronic','VS455038','V3154'
461,'Overdue','2025-01-16','2025-03-25','Valid','2024-09-08','2025-06-14','Missing',72.7,'Low Risk',1,'Pending','Holly Silva','+1-929-894-0885x224','001-845-581-3380x763','2025-02-19','2025-02-23','Conditional','Pending','Under Review','In Process','Electronic','VS465434','V6908'
462,'Up to Date','2025-02-09','2025-03-01','Valid','2024-11-28','2025-07-08','Partial',71.4,'High Risk',2,'Resolved','Stacey Riddle','(594)848-8146','(924)726-6216x63559','2025-02-14','2025-03-18','Conditional','Pending','Under Review','In Process','Manual','VS764451','V6098'
463,'Up to Date','2025-02-18','2025-04-16','Due','2025-01-26','2025-06-02','Partial',68.7,'High Risk',4,'Escalated','Brandon Parker','881-570-4915x4986','831-880-0012','2025-01-27','2025-02-27','Conditional','None Required','Implemented','Validated','Hybrid','VS417672','V7742'
464,'Due','2024-12-10','2025-04-08','Due','2025-01-18','2025-05-20','Complete',78.2,'Medium Risk',0,'Escalated','Jeffrey Zimmerman','226-715-2906x883','384-550-9930x681','2025-02-11','2025-02-24','Conditional','Completed','Implemented','Failed','Manual','VS789338','V1796'
465,'Due','2025-01-10','2025-03-13','Due','2025-02-14','2025-04-02','Partial',51.2,'Low Risk',5,'Pending','Jennifer Smith','(801)635-8450x8118','+1-828-587-5830','2025-02-06','2025-02-22','Conditional','None Required','Planned','In Process','Hybrid','VS489014','V4956'
466,'Due','2024-11-27','2025-02-22','Expired','2024-09-17','2025-07-18','Complete',89.4,'Low Risk',0,'Resolved','Jeffrey Gomez','(357)944-8405','001-700-764-4714','2025-02-17','2025-03-07','Fail','Pending','Implemented','In Process','Hybrid','VS844324','V6892'
467,'Due','2024-11-24','2025-04-08','Expired','2024-10-20','2025-05-23','Missing',21.3,'Low Risk',0,'Escalated','Tracey Snyder','250-566-6335','436.630.8147','2025-02-13','2025-03-19','Conditional','None Required','Under Review','Failed','Manual','VS858410','V7059'
468,'Up to Date','2024-12-05','2025-04-09','Due','2024-12-23','2025-05-23','Partial',13.0,'Low Risk',3,'Escalated','Brett Mitchell','3945400178','001-537-954-2976','2025-01-26','2025-02-27','Fail','None Required','Implemented','Failed','Manual','VS681389','V7523'
469,'Due','2025-01-06','2025-05-20','Due','2024-10-08','2025-06-10','Missing',99.9,'Low Risk',2,'Pending','Kathryn Jordan','560-353-8971x178','001-215-326-8111','2025-01-31','2025-03-13','Fail','Pending','Implemented','Validated','Manual','VS933707','V3399'
470,'Overdue','2024-12-17','2025-05-13','Due','2024-10-21','2025-03-15','Missing',81.9,'High Risk',0,'Pending','Norma Wheeler','001-910-892-1038x2601','470.459.4133x30811','2025-02-15','2025-03-05','Fail','None Required','Planned','Failed','Manual','VS706425','V7359'
471,'Due','2025-02-03','2025-04-06','Expired','2024-09-22','2025-08-02','Partial',21.3,'Low Risk',0,'Escalated','Alexander Wright','453-300-8869x431','(446)917-3088x108','2025-01-21','2025-03-07','Fail','None Required','Implemented','In Process','Manual','VS618957','V4012'
472,'Due','2024-12-09','2025-03-25','Expired','2024-10-23','2025-05-13','Missing',75.2,'Medium Risk',3,'Resolved','Andrea Singleton','695.928.5848x2190','829.549.7593x491','2025-02-01','2025-03-05','Conditional','Pending','Under Review','Validated','Hybrid','VS651665','V2314'
473,'Overdue','2025-01-17','2025-03-23','Valid','2024-10-21','2025-05-14','Partial',93.2,'Low Risk',0,'Pending','Christina West','001-373-774-3380x6986','6422824234','2025-02-10','2025-02-21','Pass','Pending','Under Review','Failed','Electronic','VS878770','V9770'
474,'Due','2025-01-19','2025-04-15','Valid','2025-01-10','2025-05-10','Complete',33.3,'High Risk',3,'Escalated','Luis Hogan','208-782-6415','9977342242','2025-02-15','2025-03-02','Fail','Pending','Implemented','In Process','Hybrid','VS249003','V6038'
475,'Overdue','2024-12-27','2025-05-15','Due','2024-11-23','2025-06-15','Partial',93.3,'Medium Risk',2,'Escalated','Bonnie Lopez','789-720-9043x126','853-913-9631x0036','2025-02-03','2025-03-16','Pass','None Required','Planned','In Process','Hybrid','VS782059','V9963'
476,'Up to Date','2025-02-10','2025-05-07','Due','2025-02-14','2025-04-06','Missing',53.7,'Low Risk',2,'Resolved','Dustin Johns','+1-452-614-1634x907','6262077482','2025-02-11','2025-03-15','Conditional','None Required','Under Review','In Process','Electronic','VS226654','V6435'
477,'Due','2025-01-26','2025-03-09','Valid','2024-11-01','2025-05-27','Complete',67.1,'Medium Risk',5,'Pending','Steve Leon','+1-485-857-0274x95534','(927)683-1464','2025-01-30','2025-03-09','Conditional','Completed','Planned','In Process','Hybrid','VS317920','V2949'
478,'Overdue','2024-12-16','2025-04-07','Valid','2024-11-08','2025-07-19','Complete',6.5,'Medium Risk',0,'Resolved','Eric Gaines','272-369-0813x76936','(812)876-9910','2025-02-05','2025-02-21','Fail','Completed','Implemented','In Process','Hybrid','VS720705','V7383'
479,'Due','2024-12-15','2025-05-01','Valid','2024-12-16','2025-08-16','Missing',95.6,'High Risk',4,'Pending','Tanya Anderson','(235)502-3561x03780','2678480740','2025-01-20','2025-02-24','Pass','Completed','Implemented','In Process','Electronic','VS110349','V7943'
480,'Overdue','2024-11-29','2025-04-12','Expired','2024-09-21','2025-06-11','Complete',83.9,'Low Risk',2,'Pending','Rodney Williamson','567.741.6426x46433','993-752-6457x8676','2025-01-28','2025-03-13','Fail','None Required','Implemented','In Process','Hybrid','VS148137','V8066'
481,'Overdue','2025-01-09','2025-04-18','Valid','2024-12-16','2025-07-21','Missing',27.6,'Medium Risk',4,'Resolved','James Floyd','(455)602-0104','+1-244-331-5225x4647','2025-02-01','2025-03-12','Pass','Completed','Implemented','Failed','Hybrid','VS409187','V8368'
482,'Due','2025-01-25','2025-03-22','Expired','2025-02-16','2025-03-03','Partial',40.6,'High Risk',3,'Resolved','Adam Miller','5473694801','943-878-0290x24805','2025-02-14','2025-03-07','Pass','Completed','Planned','Failed','Electronic','VS556780','V3052'
483,'Overdue','2025-02-18','2025-04-23','Expired','2024-09-26','2025-05-23','Complete',32.7,'Medium Risk',2,'Escalated','Christy Ball','(844)239-6340x74130','962.816.7275','2025-02-14','2025-03-06','Pass','Completed','Under Review','In Process','Hybrid','VS464079','V6074'
484,'Due','2024-11-26','2025-04-10','Due','2025-01-27','2025-05-12','Complete',0.5,'High Risk',2,'Escalated','Erika Wagner','+1-466-722-4161x801','(299)949-1889x29151','2025-02-07','2025-03-07','Pass','Completed','Planned','Failed','Manual','VS314433','V8754'
485,'Overdue','2025-01-03','2025-03-02','Due','2024-11-27','2025-06-25','Complete',16.3,'Medium Risk',2,'Resolved','Sharon Fisher','750-997-1727x0981','001-786-497-0863x69888','2025-02-03','2025-03-03','Fail','Completed','Planned','Validated','Manual','VS343460','V6162'
486,'Overdue','2024-12-30','2025-04-05','Expired','2024-08-29','2025-07-09','Missing',48.3,'High Risk',4,'Pending','Janice Rollins','5679888324','567-519-8700','2025-02-16','2025-02-24','Conditional','Pending','Implemented','Failed','Manual','VS680598','V2312'
487,'Up to Date','2024-12-09','2025-03-22','Valid','2024-09-05','2025-04-27','Complete',92.5,'High Risk',2,'Escalated','Stacy Butler','541-227-4990x31234','773.827.6399','2025-02-06','2025-03-19','Fail','None Required','Under Review','Failed','Manual','VS667942','V9798'
489,'Up to Date','2025-02-12','2025-05-11','Due','2024-09-08','2025-05-12','Partial',73.1,'High Risk',0,'Pending','Michael Cruz','695-778-4807x29754','001-482-344-4581x765','2025-02-06','2025-03-13','Fail','None Required','Implemented','Failed','Manual','VS172451','V4037'
490,'Overdue','2025-02-11','2025-04-06','Valid','2024-11-12','2025-06-14','Partial',93.6,'Low Risk',1,'Resolved','Julia Hill','001-887-773-6111x6877','001-963-564-7906x2271','2025-01-30','2025-03-11','Pass','Pending','Implemented','In Process','Manual','VS213954','V9309'
491,'Due','2025-01-31','2025-03-10','Valid','2024-12-06','2025-07-07','Missing',8.6,'High Risk',1,'Escalated','Todd Martinez','290-953-4690x56228','(270)586-9689x4975','2025-02-19','2025-03-05','Conditional','Completed','Under Review','Failed','Hybrid','VS867867','V8958'
492,'Overdue','2025-01-06','2025-02-25','Due','2024-10-12','2025-07-07','Missing',19.0,'High Risk',3,'Escalated','Laura Gallagher','632-944-1687x1969','(343)452-3354x580','2025-01-20','2025-03-07','Pass','Pending','Planned','Validated','Manual','VS844610','V8762'
493,'Due','2024-12-06','2025-05-08','Valid','2025-02-11','2025-04-26','Partial',42.8,'Low Risk',5,'Resolved','Rhonda Cortez','+1-774-855-5646x5449','001-933-605-3782x32349','2025-02-11','2025-03-19','Conditional','Completed','Implemented','Failed','Electronic','VS557204','V9726'
494,'Due','2024-12-17','2025-05-17','Expired','2025-02-10','2025-05-01','Partial',0.8,'High Risk',5,'Escalated','Michael Jones','001-350-230-6169x90380','306.925.4691x712','2025-01-20','2025-03-13','Fail','Pending','Under Review','Failed','Hybrid','VS930439','V1703'
495,'Overdue','2025-02-12','2025-05-14','Due','2024-12-28','2025-03-05','Missing',10.7,'High Risk',2,'Resolved','Jillian Perkins','+1-333-494-9588x87999','734-913-2110x1646','2025-01-25','2025-02-25','Pass','None Required','Implemented','Validated','Manual','VS172500','V4416'
496,'Up to Date','2025-01-18','2025-03-11','Due','2025-01-18','2025-06-29','Partial',13.2,'High Risk',2,'Resolved','Scott Larsen','288.523.1528x982','993.374.6048','2025-01-29','2025-02-23','Fail','Completed','Planned','Failed','Electronic','VS551904','V7579'
497,'Overdue','2025-01-22','2025-04-06','Valid','2025-02-04','2025-03-19','Missing',64.8,'Low Risk',4,'Resolved','Peter Davis','347.908.9048x497','001-722-383-7320x140','2025-02-01','2025-02-22','Fail','Completed','Under Review','Validated','Manual','VS282253','V2737'
498,'Due','2025-02-01','2025-03-03','Due','2024-09-19','2025-05-16','Partial',98.0,'Low Risk',1,'Escalated','Amanda Perez','484.347.8663','302.704.7927x2228','2025-01-24','2025-02-20','Pass','Completed','Implemented','In Process','Manual','VS648609','V3037'
499,'Up to Date','2025-01-27','2025-03-17','Due','2024-11-29','2025-04-16','Partial',39.5,'Low Risk',5,'Escalated','Joseph Mooney','6565106560','+1-868-251-7816','2025-01-26','2025-03-09','Fail','Pending','Under Review','In Process','Electronic','VS133967','V9621'
500,'Due','2025-01-13','2025-04-24','Due','2024-10-16','2025-06-03','Missing',99.7,'High Risk',3,'Escalated','Leroy Evans','001-308-495-1673x6765','(935)485-1329','2025-02-17','2025-02-22','Fail','Pending','Planned','In Process','Electronic','VS712217','V5472'
501,'Up to Date','2025-02-17','2025-03-23','Due','2024-10-15','2025-05-28','Partial',53.4,'Low Risk',4,'Resolved','Catherine Gordon','+1-871-563-7769x4265','248.290.8230','2025-01-21','2025-03-19','Fail','Pending','Planned','In Process','Hybrid','VS194929','V2301'
502,'Due','2024-12-07','2025-04-15','Expired','2024-11-19','2025-07-04','Partial',83.5,'Low Risk',1,'Pending','Tracy Wilson','(808)857-0743','747-858-4821x31137','2025-02-04','2025-02-20','Pass','Pending','Implemented','Validated','Manual','VS578488','V3467'
503,'Up to Date','2024-11-24','2025-03-02','Expired','2024-12-29','2025-04-08','Partial',64.1,'High Risk',5,'Pending','Samantha Williams','001-943-983-4151','001-331-444-0704x468','2025-02-05','2025-03-20','Pass','None Required','Implemented','In Process','Manual','VS540196','V4116'
504,'Due','2025-01-23','2025-04-01','Expired','2025-02-03','2025-08-06','Partial',5.9,'High Risk',0,'Pending','Crystal Beasley','(537)991-4989x5703','813.729.8913x102','2025-02-15','2025-02-21','Conditional','None Required','Planned','Failed','Electronic','VS762055','V5218'
505,'Up to Date','2025-01-10','2025-05-01','Valid','2024-08-27','2025-03-29','Missing',76.6,'High Risk',1,'Resolved','Michelle Johnson','270.574.9445','5393183837','2025-02-02','2025-03-13','Fail','Pending','Implemented','In Process','Hybrid','VS175056','V8956'
506,'Due','2024-12-30','2025-02-21','Expired','2025-02-16','2025-08-11','Partial',31.6,'Medium Risk',3,'Escalated','Daniel Bell','744.589.5782x29966','001-545-286-5262','2025-02-18','2025-03-20','Pass','Pending','Planned','Validated','Electronic','VS877505','V4705'
507,'Up to Date','2025-01-30','2025-04-16','Valid','2024-10-26','2025-07-05','Missing',13.1,'Low Risk',5,'Escalated','Lisa Morris','257-871-5009x33561','316.611.2249x9252','2025-02-02','2025-02-24','Conditional','None Required','Under Review','Validated','Electronic','VS909772','V9438'
508,'Up to Date','2025-01-28','2025-03-17','Expired','2024-08-25','2025-07-20','Partial',35.2,'High Risk',1,'Escalated','Joan Smith','+1-442-804-7326x5203','523-364-7556x675','2025-01-30','2025-03-02','Conditional','Completed','Planned','In Process','Manual','VS311659','V1509'
509,'Overdue','2024-12-19','2025-05-13','Expired','2024-12-20','2025-07-12','Missing',33.0,'Medium Risk',3,'Resolved','Eric Anderson','001-796-723-8996x93789','393.776.4609x0440','2025-02-19','2025-03-13','Fail','Completed','Implemented','Validated','Manual','VS964347','V6453'
510,'Up to Date','2025-02-18','2025-04-23','Expired','2025-02-09','2025-05-02','Complete',46.2,'Medium Risk',3,'Resolved','Crystal Lee','3226557492','001-955-475-2771x06031','2025-02-17','2025-03-01','Conditional','Completed','Planned','Failed','Electronic','VS600103','V2640'
511,'Up to Date','2025-02-01','2025-03-07','Valid','2024-10-19','2025-08-01','Partial',13.8,'Medium Risk',5,'Pending','Zachary Velasquez','001-847-969-5572x337','001-552-541-6253x607','2025-02-12','2025-02-24','Pass','None Required','Under Review','Validated','Electronic','VS315399','V1045'
512,'Due','2024-12-03','2025-03-06','Expired','2024-12-23','2025-04-12','Partial',4.3,'Low Risk',3,'Escalated','Christopher Brooks','304.417.5455x69843','001-220-834-2430x207','2025-01-23','2025-03-19','Conditional','None Required','Implemented','In Process','Manual','VS415227','V8857'
513,'Overdue','2024-11-23','2025-05-06','Due','2025-01-27','2025-06-21','Complete',15.0,'High Risk',0,'Resolved','James Mcmahon','+1-553-586-5426','701.606.2112','2025-02-12','2025-02-23','Pass','Pending','Implemented','Validated','Manual','VS739497','V8100'
514,'Overdue','2025-01-29','2025-03-24','Valid','2025-02-10','2025-04-25','Complete',20.4,'Medium Risk',5,'Resolved','Stephanie Lee','001-645-261-8932x66938','521-776-5738x5622','2025-01-24','2025-02-20','Fail','Completed','Implemented','Validated','Hybrid','VS342285','V8525'
515,'Overdue','2024-12-06','2025-04-29','Due','2024-09-23','2025-05-19','Partial',43.6,'Medium Risk',2,'Pending','Charles Short','5614695590','(813)735-4339','2025-02-11','2025-03-09','Fail','Completed','Under Review','In Process','Hybrid','VS846321','V7072'
516,'Due','2025-01-14','2025-03-23','Valid','2024-12-30','2025-06-13','Missing',12.8,'Low Risk',3,'Resolved','Emily Collier','717.362.7747x062','974.745.1351','2025-02-15','2025-03-04','Fail','Pending','Planned','Validated','Manual','VS357223','V8886'
517,'Up to Date','2025-01-09','2025-04-11','Valid','2025-02-01','2025-04-09','Partial',54.3,'Medium Risk',0,'Resolved','Anne Mclaughlin','(936)207-4421','643-614-7974','2025-02-10','2025-03-13','Conditional','Pending','Implemented','Failed','Manual','VS528550','V8037'
518,'Due','2025-01-03','2025-04-21','Due','2024-11-11','2025-04-09','Partial',9.9,'Low Risk',0,'Resolved','Henry Flores','866-560-2363x57175','705.597.0908','2025-01-27','2025-03-16','Pass','None Required','Implemented','Failed','Manual','VS713637','V4165'
519,'Due','2025-01-24','2025-03-28','Valid','2024-09-01','2025-03-07','Complete',44.2,'Low Risk',0,'Pending','Emily Morgan','(780)834-7615','(662)469-5228x18210','2025-02-19','2025-02-23','Fail','None Required','Under Review','Validated','Manual','VS619252','V2861'
520,'Overdue','2025-01-02','2025-02-24','Valid','2025-02-09','2025-02-25','Missing',28.9,'Low Risk',1,'Escalated','Michael Peterson','858-718-3777x370','001-946-968-8477x60991','2025-01-29','2025-03-01','Conditional','Pending','Planned','Failed','Electronic','VS412628','V2927'
521,'Due','2025-02-01','2025-05-16','Valid','2024-12-04','2025-04-20','Missing',48.9,'Medium Risk',3,'Pending','Sandra Daniels','890.243.0884x65681','557-926-7531','2025-02-11','2025-03-08','Conditional','Completed','Planned','Failed','Manual','VS358649','V3933'
522,'Up to Date','2024-12-18','2025-04-14','Expired','2024-10-06','2025-04-12','Complete',81.9,'Medium Risk',0,'Pending','Valerie Williams','+1-866-758-8623','563.749.9125x08552','2025-01-31','2025-03-08','Fail','Completed','Under Review','Validated','Electronic','VS937591','V1227'
523,'Up to Date','2025-02-12','2025-04-25','Valid','2024-11-29','2025-07-07','Partial',70.4,'Low Risk',4,'Escalated','Billy Lopez','815-946-4829','001-764-929-3507x810','2025-01-25','2025-02-27','Conditional','Completed','Under Review','Validated','Electronic','VS274311','V1623'
524,'Overdue','2025-02-04','2025-03-23','Valid','2025-02-03','2025-05-24','Missing',8.1,'High Risk',3,'Escalated','Cody Smith','001-600-473-9896x57068','(410)746-6957','2025-02-14','2025-03-21','Pass','Completed','Under Review','In Process','Manual','VS153208','V2109'
525,'Overdue','2025-02-04','2025-04-26','Valid','2025-02-10','2025-03-26','Complete',8.1,'Low Risk',0,'Escalated','Anthony Gonzalez','+1-681-682-9088x045','521.708.7847','2025-02-18','2025-03-19','Pass','Pending','Planned','Failed','Electronic','VS456209','V4820'
526,'Overdue','2025-02-13','2025-02-22','Expired','2024-11-27','2025-08-14','Complete',43.6,'High Risk',3,'Escalated','Charles Evans','(994)476-9153','(456)581-4560x11776','2025-01-26','2025-03-15','Conditional','Pending','Under Review','Failed','Hybrid','VS653743','V4693'
527,'Due','2025-01-21','2025-03-29','Expired','2024-09-13','2025-07-30','Missing',66.2,'High Risk',5,'Resolved','Eugene Robertson','(763)869-7741x33559','494-308-3854x357','2025-01-27','2025-03-17','Conditional','Pending','Under Review','Failed','Hybrid','VS236575','V7354'
528,'Due','2025-02-10','2025-05-15','Expired','2024-08-28','2025-06-19','Missing',68.2,'High Risk',4,'Escalated','Heather Robertson','386-416-5720','+1-263-361-4600','2025-01-30','2025-03-04','Conditional','Pending','Implemented','Validated','Electronic','VS853176','V2145'
529,'Up to Date','2024-12-27','2025-04-15','Due','2025-01-09','2025-03-20','Missing',13.1,'Medium Risk',5,'Escalated','Katie Hunter','3797578986','447-742-9859x131','2025-02-02','2025-03-03','Pass','Completed','Implemented','Failed','Electronic','VS915125','V2165'
530,'Overdue','2024-11-29','2025-05-13','Valid','2025-02-13','2025-04-30','Complete',0.7,'Medium Risk',5,'Resolved','Monica Howard','711.659.6231','9477237582','2025-02-04','2025-03-10','Fail','Completed','Under Review','Failed','Manual','VS500046','V6446'
531,'Up to Date','2024-11-22','2025-04-02','Valid','2024-10-06','2025-03-08','Complete',69.2,'High Risk',3,'Pending','Vincent Pennington','383-385-8625x02028','+1-577-919-3543x0903','2025-01-24','2025-03-19','Conditional','Completed','Planned','In Process','Electronic','VS531166','V9941'
533,'Up to Date','2025-01-13','2025-04-20','Expired','2025-01-21','2025-07-21','Complete',92.1,'Medium Risk',2,'Resolved','Sergio Garcia','697.302.0818x041','472-884-7019','2025-01-26','2025-02-27','Conditional','Completed','Planned','In Process','Hybrid','VS879160','V7041'
534,'Overdue','2024-11-23','2025-05-15','Valid','2024-11-28','2025-07-12','Missing',58.3,'High Risk',5,'Escalated','Derrick Gonzales','(447)564-3003','950-589-0560','2025-02-14','2025-03-11','Fail','Completed','Under Review','Failed','Electronic','VS621146','V6790'
535,'Overdue','2025-01-06','2025-04-04','Expired','2024-11-04','2025-03-01','Partial',11.8,'Low Risk',3,'Pending','Matthew Lang','001-312-491-1723x2374','887.341.7455','2025-01-29','2025-03-17','Fail','Pending','Planned','Validated','Electronic','VS288777','V3574'
536,'Due','2025-01-05','2025-02-21','Expired','2024-08-24','2025-07-30','Missing',87.6,'Medium Risk',5,'Escalated','Jeremiah Hunter','(468)650-2310x452','+1-300-434-8850x74053','2025-02-06','2025-03-12','Fail','Pending','Implemented','Validated','Electronic','VS576219','V6424'
537,'Due','2024-12-03','2025-03-11','Valid','2025-01-06','2025-05-30','Partial',60.6,'Medium Risk',0,'Escalated','Chris Gibson','+1-830-419-1194x20138','361.714.5161x2952','2025-02-15','2025-03-21','Fail','Pending','Implemented','Validated','Electronic','VS176568','V4445'
538,'Overdue','2025-01-06','2025-04-30','Due','2025-01-12','2025-05-28','Complete',8.2,'High Risk',3,'Resolved','Matthew Dunn','001-300-780-6325x3658','511.985.7663x51580','2025-01-28','2025-03-17','Conditional','None Required','Planned','Validated','Electronic','VS341873','V7730'
539,'Overdue','2025-02-17','2025-03-18','Valid','2024-11-27','2025-06-05','Partial',63.1,'Low Risk',1,'Pending','Lisa Wallace','690-902-3255x50922','+1-280-528-8501x91014','2025-01-25','2025-03-21','Conditional','Pending','Planned','In Process','Manual','VS929817','V1222'
